dolphin_id,dolphin_id,,dolphin_id_old_key,dolphin_id,dryad_id
206,EQU,,,,
274,GUM,,,,
458,NIT,,,,
337,JOK,,,,
427,MRY,,,,
480,PAB,,,,
639,TAS,,,,
452,NEV,,,,
93,BUI,,,,
579,SCH,,,,
488,PEZ,,,,
45,BDC,,,,
41,BAY,,,,
363,KRO,,,,
170,DEE,,,,
491,PHA,,,,
192,DUN,,,,
420,MOO,,,,
371,LAU,,,,
199,EDG,,,,
203,ELW,,,,
556,RIC,,,,
265,GRB,,,,
603,SLO,,,,
585,SEV,,,,
698,WAM,,,,
68,BLV,,,,
395,MAR,,,,
492,PHD,,,,
247,GDF,,,,
549,RDG,,,,
672,TYP,,,,
135,COM,,,,
326,JIM,,,,
230,FOO,,,,
464,NUM,,,,
284,HHD,,,,
279,HAT,,,,
324,JFR,,,,
487,PEG,,,,
102,BYT,,,,
138,COR,,,,
112,CHA,,,,
385,LNS,,,,
693,VOR,,,,
333,JMY,,,,
49,BEE,,,,
579,SCH,,,,
63,BLI,,,,
519,PRI,,,,
446,NAT,,,,
287,HII,,,,
550,REA,,,,
509,POI,,,,
737,ZIP,,,,
531,PUC,,,,
633,SWE,,,,
690,VIP,,,,
284,HHD,,,,
324,JFR,,,,
484,PCT,,,,
487,PEG,,,,
494,PIC,,,,
577,SBO,,,,
385,LNS,,,,
335,JNI,,,,
722,WOM,,,,
333,JMY,,,,
567,RSH,,,,
424,MRL,,,,
698,WAM,,,,
499,PIR,,,,
299,HRV,,,,
250,GEG,,,,
46,BDE,,,,
640,TAU,,,,
254,GHE,,,,
190,DSP,,,,
363,KRO,,,,
511,PON,,,,
306,IMP,,,,
79,BOL,,,,
481,PAS,,,,
109,CEB,,,,
170,DEE,,,,
537,QUA,,,,
512,POO,,,,
656,TOQ,,,,
203,ELW,,,,
556,RIC,,,,
603,SLO,,,,
585,SEV,,,,
607,SME,,,,
144,CRM,,,,
287,HII,,,,
63,BLI,,,,
550,REA,,,,
509,POI,,,,
461,NOG,,,,
511,PON,,,,
306,IMP,,,,
419,MOG,,,,
79,BOL,,,,
109,CEB,,,,
737,ZIP,,,,
537,QUA,,,,
407,MID,,,,
603,SLO,,,,
630,SUR,,,,
531,PUC,,,,
494,PIC,,,,
287,HII,,,,
173,DID,,,,
215,FAT,,,,
550,REA,,,,
509,POI,,,,
324,JFR,,,,
338,JOY,,,,
223,FLI,,,,
378,LIC,,,,
737,ZIP,,,,
487,PEG,,,,
421,MOU,,,,
595,SKF,,,,
371,LAU,,,,
720,WOF,,,,
624,SRY,,,,
320,JBO,,,,
88,BSS,,,,
32,ATH,,,,
680,UVE,,,,
103,CAB,,,,
672,TYP,,,,
171,DEM,,,,
420,MOO,,,,
385,LNS,,,,
80,BOM,,,,
567,RSH,,,,
353,KIT,,,,
631,SVD,,,,
700,WAR,,,,
61,BLB,,,,
17,ANT,,,,
335,JNI,,,,
333,JMY,,,,
148,CSK,,,,
135,COM,,,,
284,HHD,,,,
603,SLO,,,,
607,SME,,,,
2,ABC,,,,
691,VIX,,,,
5,AGA,,,,
395,MAR,,,,
492,PHD,,,,
301,HUL,,,,
491,PHA,,,,
298,HRS,,,,
215,FAT,,,,
531,PUC,,,,
630,SUR,,,,
484,PCT,,,,
421,MOU,,,,
577,SBO,,,,
426,MRS,,,,
354,KIY,,,,
624,SRY,,,,
320,JBO,,,,
88,BSS,,,,
324,JFR,,,,
487,PEG,,,,
554,RHO,,,,
304,IBX,,,,
59,BJA,,,,
37,BAM,,,,
550,REA,,,,
509,POI,,,,
324,JFR,,,,
338,JOY,,,,
378,LIC,,,,
737,ZIP,,,,
487,PEG,,,,
421,MOU,,,,
595,SKF,,,,
371,LAU,,,,
554,RHO,,,,
720,WOF,,,,
624,SRY,,,,
320,JBO,,,,
88,BSS,,,,
231,FRA,,,,
738,ZOE,,,,
696,WAB,,,,
519,PRI,,,,
446,NAT,,,,
557,RID,,,,
511,PON,,,,
596,SKI,,,,
79,BOL,,,,
481,PAS,,,,
109,CEB,,,,
537,QUA,,,,
407,MID,,,,
40,BAS,,,,
678,URP,,,,
32,ATH,,,,
382,LIT,,,,
27,ART,,,,
531,PUC,,,,
630,SUR,,,,
494,PIC,,,,
354,KIY,,,,
353,KIT,,,,
324,JFR,,,,
378,LIC,,,,
131,COD,,,,
494,PIC,,,,
59,BJA,,,,
37,BAM,,,,
223,FLI,,,,
378,LIC,,,,
487,PEG,,,,
378,LIC,,,,
719,WNG,,,,
39,BAR,,,,
56,BIG,,,,
557,RID,,,,
390,LUC,,,,
368,LAN,,,,
577,SBO,,,,
426,MRS,,,,
617,SPE,,,,
353,KIT,,,,
181,DOD,,,,
179,DNG,,,,
461,NOG,,,,
512,POO,,,,
655,TOL,,,,
556,RIC,,,,
484,PCT,,,,
284,HHD,,,,
558,RIP,,,,
147,CRV,,,,
698,WAM,,,,
395,MAR,,,,
173,DID,,,,
324,JFR,,,,
421,MOU,,,,
371,LAU,,,,
458,NIT,,,,
274,GUM,,,,
201,EED,,,,
462,NOO,,,,
317,JAS,,,,
601,SLI,,,,
138,COR,,,,
683,VBE,,,,
605,SLV,,,,
493,PHO,,,,
156,CYA,,,,
131,COD,,,,
287,HII,,,,
550,REA,,,,
509,POI,,,,
338,JOY,,,,
378,LIC,,,,
737,ZIP,,,,
720,WOF,,,,
274,GUM,,,,
469,OLI,,,,
301,HUL,,,,
280,HBB,,,,
147,CRV,,,,
395,MAR,,,,
492,PHD,,,,
171,DEM,,,,
324,JFR,,,,
487,PEG,,,,
595,SKF,,,,
371,LAU,,,,
88,BSS,,,,
317,JAS,,,,
156,CYA,,,,
512,POO,,,,
160,CZA,,,,
556,RIC,,,,
265,GRB,,,,
284,HHD,,,,
469,OLI,,,,
131,COD,,,,
324,JFR,,,,
378,LIC,,,,
484,PCT,,,,
371,LAU,,,,
354,KIY,,,,
624,SRY,,,,
320,JBO,,,,
469,OLI,,,,
147,CRV,,,,
274,GUM,,,,
259,GMP,,,,
683,VBE,,,,
171,DEM,,,,
587,SHC,,,,
317,JAS,,,,
683,VBE,,,,
378,LIC,,,,
595,SKF,,,,
554,RHO,,,,
720,WOF,,,,
368,LAN,,,,
624,SRY,,,,
320,JBO,,,,
738,ZOE,,,,
421,MOU,,,,
390,LUC,,,,
697,WAC,,,,
181,DOD,,,,
700,WAR,,,,
458,NIT,,,,
601,SLI,,,,
605,SLV,,,,
7,ALA,,,,
538,QUO,,,,
36,BAK,,,,
620,SPO,,,,
311,JAA,,,,
505,PLU,,,,
266,GRC,,,,
67,BLO,,,,
330,JLT,,,,
264,GRA,,,,
368,LAN,,,,
722,WOM,,,,
492,PHD,,,,
461,NOG,,,,
324,JFR,,,,
378,LIC,,,,
609,SMO,,,,
595,SKF,,,,
354,KIY,,,,
199,EDG,,,,
156,CYA,,,,
201,EED,,,,
683,VBE,,,,
530,PUB,,,,
609,SMO,,,,
447,NCK,,,,
624,SRY,,,,
320,JBO,,,,
512,POO,,,,
105,CAP,,,,
380,LIN,,,,
29,ASH,,,,
194,DWE,,,,
368,LAN,,,,
677,URC,,,,
284,HHD,,,,
341,JSE,,,,
426,MRS,,,,
264,GRA,,,,
627,STI,,,,
7,ALA,,,,
638,TAM,,,,
313,JAG,,,,
722,WOM,,,,
572,SAS,,,,
556,RIC,,,,
265,GRB,,,,
512,POO,,,,
609,SMO,,,,
131,COD,,,,
368,LAN,,,,
677,URC,,,,
341,JSE,,,,
281,HED,,,,
624,SRY,,,,
320,JBO,,,,
193,DUR,,,,
171,DEM,,,,
655,TOL,,,,
284,HHD,,,,
577,SBO,,,,
426,MRS,,,,
698,WAM,,,,
206,EQU,,,,
447,NCK,,,,
630,SUR,,,,
296,HRA,,,,
635,TAF,,,,
722,WOM,,,,
236,FRO,,,,
358,KOA,,,,
335,JNI,,,,
657,TOR,,,,
17,ANT,,,,
597,SKR,,,,
368,LAN,,,,
447,NCK,,,,
138,COR,,,,
156,CYA,,,,
461,NOG,,,,
23,ARG,,,,
280,HBB,,,,
638,TAM,,,,
284,HHD,,,,
603,SLO,,,,
47,BDT,,,,
572,SAS,,,,
116,CHL,,,,
118,CHS,,,,
656,TOQ,,,,
203,ELW,,,,
315,JAK,,,,
160,CZA,,,,
335,JNI,,,,
265,GRB,,,,
585,SEV,,,,
163,DAL,,,,
530,PUB,,,,
597,SKR,,,,
61,BLB,,,,
201,EED,,,,
230,FOO,,,,
306,IMP,,,,
378,LIC,,,,
484,PCT,,,,
587,SHC,,,,
595,SKF,,,,
88,BSS,,,,
737,ZIP,,,,
193,DUR,,,,
287,HII,,,,
550,REA,,,,
509,POI,,,,
338,JOY,,,,
375,LEN,,,,
614,SOG,,,,
438,MUS,,,,
533,PUS,,,,
127,CLV,,,,
234,FRL,,,,
636,TAI,,,,
551,REG,,,,
555,RHY,,,,
51,BES,,,,
487,PEG,,,,
253,GHA,,,,
624,SRY,,,,
320,JBO,,,,
287,HII,,,,
63,BLI,,,,
550,REA,,,,
509,POI,,,,
338,JOY,,,,
223,FLI,,,,
378,LIC,,,,
737,ZIP,,,,
595,SKF,,,,
371,LAU,,,,
720,WOF,,,,
88,BSS,,,,
62,BLE,,,,
375,LEN,,,,
614,SOG,,,,
51,BES,,,,
120,CII,,,,
354,KIY,,,,
630,SUR,,,,
324,JFR,,,,
487,PEG,,,,
461,NOG,,,,
181,DOD,,,,
102,BYT,,,,
353,KIT,,,,
181,DOD,,,,
171,DEM,,,,
601,SLI,,,,
683,VBE,,,,
493,PHO,,,,
264,GRA,,,,
722,WOM,,,,
426,MRS,,,,
285,HIB,,,,
530,PUB,,,,
420,MOO,,,,
697,WAC,,,,
268,GRG,,,,
409,MIN,,,,
737,ZIP,,,,
531,PUC,,,,
324,JFR,,,,
487,PEG,,,,
494,PIC,,,,
587,SHC,,,,
354,KIY,,,,
56,BIG,,,,
409,MIN,,,,
39,BAR,,,,
446,NAT,,,,
454,NIC,,,,
105,CAP,,,,
70,BLY,,,,
181,DOD,,,,
80,BOM,,,,
324,JFR,,,,
378,LIC,,,,
487,PEG,,,,
587,SHC,,,,
595,SKF,,,,
287,HII,,,,
550,REA,,,,
509,POI,,,,
338,JOY,,,,
531,PUC,,,,
494,PIC,,,,
36,BAK,,,,
102,BYT,,,,
605,SLV,,,,
493,PHO,,,,
662,TSE,,,,
306,IMP,,,,
274,GUM,,,,
462,NOO,,,,
491,PHA,,,,
138,COR,,,,
147,CRV,,,,
683,VBE,,,,
605,SLV,,,,
493,PHO,,,,
156,CYA,,,,
409,MIN,,,,
324,JFR,,,,
696,WAB,,,,
519,PRI,,,,
446,NAT,,,,
630,SUR,,,,
199,EDG,,,,
595,SKF,,,,
287,HII,,,,
550,REA,,,,
509,POI,,,,
338,JOY,,,,
353,KIT,,,,
80,BOM,,,,
171,DEM,,,,
409,MIN,,,,
630,SUR,,,,
63,BLI,,,,
696,WAB,,,,
363,KRO,,,,
519,PRI,,,,
446,NAT,,,,
481,PAS,,,,
531,PUC,,,,
494,PIC,,,,
735,ZEP,,,,
390,LUC,,,,
720,WOF,,,,
494,PIC,,,,
378,LIC,,,,
375,LEN,,,,
223,FLI,,,,
338,JOY,,,,
88,BSS,,,,
453,NIB,,,,
737,ZIP,,,,
587,SHC,,,,
354,KIY,,,,
130,COC,,,,
697,WAC,,,,
637,TAL,,,,
201,EED,,,,
29,ASH,,,,
36,BAK,,,,
148,CSK,,,,
64,BLK,,,,
391,LUG,,,,
601,SLI,,,,
567,RSH,,,,
320,JBO,,,,
595,SKF,,,,
609,SMO,,,,
317,JAS,,,,
683,VBE,,,,
73,BMT,,,,
530,PUB,,,,
359,KOK,,,,
420,MOO,,,,
617,SPE,,,,
609,SMO,,,,
368,LAN,,,,
341,JSE,,,,
577,SBO,,,,
426,MRS,,,,
624,SRY,,,,
378,LIC,,,,
371,LAU,,,,
390,LUC,,,,
338,JOY,,,,
223,FLI,,,,
737,ZIP,,,,
595,SKF,,,,
554,RHO,,,,
720,WOF,,,,
88,BSS,,,,
375,LEN,,,,
614,SOG,,,,
589,SHL,,,,
438,MUS,,,,
84,BRK,,,,
253,GHA,,,,
56,BIG,,,,
39,BAR,,,,
595,SKF,,,,
735,ZEP,,,,
390,LUC,,,,
554,RHO,,,,
720,WOF,,,,
88,BSS,,,,
375,LEN,,,,
368,LAN,,,,
677,URC,,,,
341,JSE,,,,
399,MED,,,,
660,TRN,,,,
452,NEV,,,,
164,DAN,,,,
590,SHO,,,,
513,POS,,,,
324,JFR,,,,
609,SMO,,,,
271,GRV,,,,
736,ZIL,,,,
556,RIC,,,,
265,GRB,,,,
49,BEE,,,,
345,JUP,,,,
64,BLK,,,,
116,CHL,,,,
466,NYM,,,,
236,FRO,,,,
625,SSH,,,,
301,HUL,,,,
700,WAR,,,,
462,NOO,,,,
724,WOR,,,,
317,JAS,,,,
299,HRV,,,,
138,COR,,,,
722,WOM,,,,
73,BMT,,,,
587,SHC,,,,
341,JSE,,,,
354,KIY,,,,
624,SRY,,,,
550,REA,,,,
509,POI,,,,
324,JFR,,,,
595,SKF,,,,
378,LIC,,,,
630,SUR,,,,
587,SHC,,,,
454,NIC,,,,
555,RHY,,,,
51,BES,,,,
405,MGG,,,,
293,HOR,,,,
701,WBE,,,,
240,FUF,,,,
243,GAB,,,,
90,BTS,,,,
445,NAP,,,,
27,ART,,,,
514,POU,,,,
532,PUH,,,,
390,LUC,,,,
737,ZIP,,,,
735,ZEP,,,,
624,SRY,,,,
320,JBO,,,,
105,CAP,,,,
70,BLY,,,,
378,LIC,,,,
587,SHC,,,,
354,KIY,,,,
324,JFR,,,,
550,REA,,,,
509,POI,,,,
161,DAG,,,,
380,LIN,,,,
223,FLI,,,,
630,SUR,,,,
554,RHO,,,,
630,SUR,,,,
601,SLI,,,,
697,WAC,,,,
156,CYA,,,,
620,SPO,,,,
353,KIT,,,,
630,SUR,,,,
620,SPO,,,,
264,GRA,,,,
462,NOO,,,,
601,SLI,,,,
138,COR,,,,
199,EDG,,,,
683,VBE,,,,
493,PHO,,,,
704,WED,,,,
136,COO,,,,
609,SMO,,,,
462,NOO,,,,
171,DEM,,,,
138,COR,,,,
199,EDG,,,,
683,VBE,,,,
605,SLV,,,,
156,CYA,,,,
587,SHC,,,,
454,NIC,,,,
354,KIY,,,,
531,PUC,,,,
390,LUC,,,,
223,FLI,,,,
737,ZIP,,,,
595,SKF,,,,
720,WOF,,,,
735,ZEP,,,,
375,LEN,,,,
17,ANT,,,,
80,BOM,,,,
271,GRV,,,,
36,BAK,,,,
609,SMO,,,,
368,LAN,,,,
341,JSE,,,,
587,SHC,,,,
426,MRS,,,,
624,SRY,,,,
320,JBO,,,,
324,JFR,,,,
338,JOY,,,,
88,BSS,,,,
378,LIC,,,,
173,DID,,,,
253,GHA,,,,
6,AJA,,,,
587,SHC,,,,
487,PEG,,,,
531,PUC,,,,
462,NOO,,,,
379,LIF,,,,
656,TOQ,,,,
160,CZA,,,,
265,GRB,,,,
585,SEV,,,,
607,SME,,,,
335,JNI,,,,
668,TUL,,,,
138,COR,,,,
454,NIC,,,,
494,PIC,,,,
354,KIY,,,,
737,ZIP,,,,
136,COO,,,,
338,JOY,,,,
735,ZEP,,,,
375,LEN,,,,
614,SOG,,,,
607,SME,,,,
462,NOO,,,,
317,JAS,,,,
601,SLI,,,,
138,COR,,,,
627,STI,,,,
359,KOK,,,,
73,BMT,,,,
625,SSH,,,,
71,BMB,,,,
116,CHL,,,,
466,NYM,,,,
61,BLB,,,,
296,HRA,,,,
335,JNI,,,,
160,CZA,,,,
556,RIC,,,,
49,BEE,,,,
265,GRB,,,,
700,WAR,,,,
232,FRE,,,,
324,JFR,,,,
378,LIC,,,,
338,JOY,,,,
136,COO,,,,
341,JSE,,,,
624,SRY,,,,
320,JBO,,,,
512,POO,,,,
655,TOL,,,,
368,LAN,,,,
484,PCT,,,,
199,EDG,,,,
603,SLO,,,,
171,DEM,,,,
420,MOO,,,,
280,HBB,,,,
148,CSK,,,,
409,MIN,,,,
59,BJA,,,,
59,BJA,,,,
37,BAM,,,,
56,BIG,,,,
232,FRE,,,,
557,RID,,,,
487,PEG,,,,
421,MOU,,,,
253,GHA,,,,
511,PON,,,,
596,SKI,,,,
79,BOL,,,,
481,PAS,,,,
109,CEB,,,,
537,QUA,,,,
407,MID,,,,
223,FLI,,,,
737,ZIP,,,,
595,SKF,,,,
720,WOF,,,,
638,TAM,,,,
148,CSK,,,,
729,WYL,,,,
446,NAT,,,,
240,FUF,,,,
122,CLA,,,,
6,AJA,,,,
390,LUC,,,,
550,REA,,,,
509,POI,,,,
426,MRS,,,,
354,KIY,,,,
378,LIC,,,,
596,SKI,,,,
724,WOR,,,,
493,PHO,,,,
605,SLV,,,,
638,TAM,,,,
24,ARI,,,,
567,RSH,,,,
631,SVD,,,,
266,GRC,,,,
67,BLO,,,,
316,JAL,,,,
668,TUL,,,,
49,BEE,,,,
345,JUP,,,,
260,GNA,,,,
693,VOR,,,,
264,GRA,,,,
3,ACF,,,,
7,ALA,,,,
66,BLN,,,,
507,PNN,,,,
530,PUB,,,,
598,SKT,,,,
73,BMT,,,,
81,BPE,,,,
513,POS,,,,
148,CSK,,,,
277,HAM,,,,
378,LIC,,,,
487,PEG,,,,
614,SOG,,,,
351,KER,,,,
202,EFT,,,,
427,MRY,,,,
592,SIS,,,,
639,TAS,,,,
244,GAF,,,,
669,TUN,,,,
127,CLV,,,,
234,FRL,,,,
438,MUS,,,,
324,JFR,,,,
378,LIC,,,,
587,SHC,,,,
354,KIY,,,,
454,NIC,,,,
531,PUC,,,,
494,PIC,,,,
136,COO,,,,
577,SBO,,,,
624,SRY,,,,
320,JBO,,,,
678,URP,,,,
595,SKF,,,,
661,TRY,,,,
641,TAW,,,,
32,ATH,,,,
301,HUL,,,,
354,KIY,,,,
102,BYT,,,,
138,COR,,,,
601,SLI,,,,
36,BAK,,,,
230,FOO,,,,
546,RBD,,,,
358,KOA,,,,
233,FRG,,,,
673,UDG,,,,
706,WES,,,,
566,RPC,,,,
163,DAL,,,,
265,GRB,,,,
80,BOM,,,,
390,LUC,,,,
223,FLI,,,,
138,COR,,,,
259,GMP,,,,
132,COI,,,,
700,WAR,,,,
409,MIN,,,,
511,PON,,,,
596,SKI,,,,
79,BOL,,,,
481,PAS,,,,
109,CEB,,,,
537,QUA,,,,
407,MID,,,,
419,MOG,,,,
546,RBD,,,,
454,NIC,,,,
531,PUC,,,,
579,SCH,,,,
505,PLU,,,,
655,TOL,,,,
716,WLL,,,,
265,GRB,,,,
64,BLK,,,,
585,SEV,,,,
333,JMY,,,,
358,KOA,,,,
118,CHS,,,,
656,TOQ,,,,
160,CZA,,,,
597,SKR,,,,
14,AMO,,,,
641,TAW,,,,
494,PIC,,,,
338,JOY,,,,
320,JBO,,,,
32,ATH,,,,
550,REA,,,,
661,TRY,,,,
509,POI,,,,
696,WAB,,,,
519,PRI,,,,
446,NAT,,,,
590,SHO,,,,
243,GAB,,,,
421,MOU,,,,
595,SKF,,,,
493,PHO,,,,
557,RID,,,,
109,CEB,,,,
537,QUA,,,,
407,MID,,,,
677,URC,,,,
341,JSE,,,,
577,SBO,,,,
554,RHO,,,,
624,SRY,,,,
88,BSS,,,,
596,SKI,,,,
634,SYL,,,,
729,WYL,,,,
158,CYR,,,,
122,CLA,,,,
390,LUC,,,,
317,JAS,,,,
493,PHO,,,,
556,RIC,,,,
265,GRB,,,,
148,CSK,,,,
163,DAL,,,,
359,KOK,,,,
627,STI,,,,
73,BMT,,,,
156,CYA,,,,
582,SCT,,,,
335,JNI,,,,
668,TUL,,,,
208,ESP,,,,
604,SLT,,,,
333,JMY,,,,
607,SME,,,,
730,YAD,,,,
531,PUC,,,,
324,JFR,,,,
487,PEG,,,,
341,JSE,,,,
494,PIC,,,,
378,LIC,,,,
363,KRO,,,,
461,NOG,,,,
419,MOG,,,,
79,BOL,,,,
481,PAS,,,,
109,CEB,,,,
170,DEE,,,,
537,QUA,,,,
407,MID,,,,
577,SBO,,,,
426,MRS,,,,
232,FRE,,,,
557,RID,,,,
266,GRC,,,,
67,BLO,,,,
627,STI,,,,
391,LUG,,,,
605,SLV,,,,
631,SVD,,,,
597,SKR,,,,
80,BOM,,,,
668,TUL,,,,
333,JMY,,,,
341,JSE,,,,
609,SMO,,,,
368,LAN,,,,
624,SRY,,,,
557,RID,,,,
179,DNG,,,,
2,ABC,,,,
729,WYL,,,,
661,TRY,,,,
445,NAP,,,,
580,SCM,,,,
5,AGA,,,,
63,BLI,,,,
338,JOY,,,,
223,FLI,,,,
737,ZIP,,,,
537,QUA,,,,
595,SKF,,,,
371,LAU,,,,
88,BSS,,,,
318,JBB,,,,
312,JAB,,,,
669,TUN,,,,
543,RAP,,,,
432,MTE,,,,
571,RYD,,,,
99,BWE,,,,
551,REG,,,,
564,ROA,,,,
224,FNG,,,,
646,TEK,,,,
402,MEY,,,,
9,ALI,,,,
202,EFT,,,,
415,MNM,,,,
394,MAG,,,,
367,KYD,,,,
421,MOU,,,,
453,NIB,,,,
6,AJA,,,,
550,REA,,,,
509,POI,,,,
696,WAB,,,,
519,PRI,,,,
446,NAT,,,,
171,DEM,,,,
487,PEG,,,,
421,MOU,,,,
62,BLE,,,,
595,SKF,,,,
720,WOF,,,,
375,LEN,,,,
390,LUC,,,,
223,FLI,,,,
737,ZIP,,,,
554,RHO,,,,
88,BSS,,,,
136,COO,,,,
677,URC,,,,
281,HED,,,,
341,JSE,,,,
624,SRY,,,,
353,KIT,,,,
232,FRE,,,,
557,RID,,,,
631,SVD,,,,
7,ALA,,,,
148,CSK,,,,
379,LIF,,,,
181,DOD,,,,
324,JFR,,,,
338,JOY,,,,
487,PEG,,,,
421,MOU,,,,
409,MIN,,,,
293,HOR,,,,
368,LAN,,,,
484,PCT,,,,
577,SBO,,,,
426,MRS,,,,
624,SRY,,,,
306,IMP,,,,
419,MOG,,,,
179,DNG,,,,
299,HRV,,,,
487,PEG,,,,
454,NIC,,,,
630,SUR,,,,
354,KIY,,,,
494,PIC,,,,
587,SHC,,,,
730,YAD,,,,
306,IMP,,,,
419,MOG,,,,
596,SKI,,,,
79,BOL,,,,
171,DEM,,,,
537,QUA,,,,
407,MID,,,,
307,IND,,,,
730,YAD,,,,
487,PEG,,,,
494,PIC,,,,
587,SHC,,,,
454,NIC,,,,
531,PUC,,,,
630,SUR,,,,
494,PIC,,,,
587,SHC,,,,
354,KIY,,,,
531,PUC,,,,
494,PIC,,,,
587,SHC,,,,
354,KIY,,,,
454,NIC,,,,
22,APX,,,,
604,SLT,,,,
333,JMY,,,,
296,HRA,,,,
80,BOM,,,,
280,HBB,,,,
286,HIC,,,,
722,WOM,,,,
298,HRS,,,,
395,MAR,,,,
627,STI,,,,
421,MOU,,,,
371,LAU,,,,
378,LIC,,,,
422,MOZ,,,,
32,ATH,,,,
34,BAD,,,,
667,TUK,,,,
590,SHO,,,,
243,GAB,,,,
125,CLO,,,,
127,CLV,,,,
382,LIT,,,,
661,TRY,,,,
137,COP,,,,
90,BTS,,,,
486,PDT,,,,
512,POO,,,,
556,RIC,,,,
156,CYA,,,,
672,TYP,,,,
135,COM,,,,
326,JIM,,,,
595,SKF,,,,
554,RHO,,,,
567,RSH,,,,
280,HBB,,,,
598,SKT,,,,
585,SEV,,,,
163,DAL,,,,
80,BOM,,,,
333,JMY,,,,
655,TOL,,,,
556,RIC,,,,
284,HHD,,,,
82,BRA,,,,
733,ZAM,,,,
47,BDT,,,,
249,GDO,,,,
395,MAR,,,,
492,PHD,,,,
627,STI,,,,
709,WHN,,,,
595,SKF,,,,
550,REA,,,,
509,POI,,,,
719,WNG,,,,
59,BJA,,,,
454,NIC,,,,
37,BAM,,,,
550,REA,,,,
595,SKF,,,,
454,NIC,,,,
509,POI,,,,
202,EFT,,,,
614,SOG,,,,
243,GAB,,,,
193,DUR,,,,
724,WOR,,,,
462,NOO,,,,
611,SMU,,,,
286,HIC,,,,
657,TOR,,,,
130,COC,,,,
145,CRP,,,,
102,BYT,,,,
122,CLA,,,,
578,SCA,,,,
429,MSL,,,,
558,RIP,,,,
259,GMP,,,,
274,GUM,,,,
63,BLI,,,,
446,NAT,,,,
158,CYR,,,,
37,BAM,,,,
59,BJA,,,,
223,FLI,,,,
341,JSE,,,,
577,SBO,,,,
624,SRY,,,,
2,ABC,,,,
445,NAP,,,,
125,CLO,,,,
203,ELW,,,,
315,JAK,,,,
730,YAD,,,,
105,CAP,,,,
487,PEG,,,,
409,MIN,,,,
338,JOY,,,,
378,LIC,,,,
737,ZIP,,,,
136,COO,,,,
281,HED,,,,
720,WOF,,,,
320,JBO,,,,
88,BSS,,,,
223,FLI,,,,
375,LEN,,,,
677,URC,,,,
735,ZEP,,,,
546,RBD,,,,
630,SUR,,,,
105,CAP,,,,
70,BLY,,,,
454,NIC,,,,
494,PIC,,,,
569,RSP,,,,
631,SVD,,,,
307,IND,,,,
118,CHS,,,,
61,BLB,,,,
333,JMY,,,,
637,TAL,,,,
163,DAL,,,,
462,NOO,,,,
73,BMT,,,,
156,CYA,,,,
572,SAS,,,,
380,LIN,,,,
138,COR,,,,
161,DAG,,,,
687,VEG,,,,
584,SEQ,,,,
443,MYS,,,,
535,PZL,,,,
730,YAD,,,,
494,PIC,,,,
595,SKF,,,,
354,KIY,,,,
198,EDE,,,,
737,ZIP,,,,
720,WOF,,,,
735,ZEP,,,,
375,LEN,,,,
587,SHC,,,,
595,SKF,,,,
368,LAN,,,,
83,BRE,,,,
589,SHL,,,,
84,BRK,,,,
609,SMO,,,,
511,PON,,,,
481,PAS,,,,
2,ABC,,,,
192,DUN,,,,
454,NIC,,,,
550,REA,,,,
509,POI,,,,
223,FLI,,,,
338,JOY,,,,
371,LAU,,,,
554,RHO,,,,
378,LIC,,,,
368,LAN,,,,
595,SKF,,,,
426,MRS,,,,
624,SRY,,,,
609,SMO,,,,
192,DUN,,,,
193,DUR,,,,
375,LEN,,,,
730,YAD,,,,
630,SUR,,,,
338,JOY,,,,
487,PEG,,,,
730,YAD,,,,
37,BAM,,,,
371,LAU,,,,
181,DOD,,,,
724,WOR,,,,
17,ANT,,,,
274,GUM,,,,
511,PON,,,,
306,IMP,,,,
419,MOG,,,,
596,SKI,,,,
79,BOL,,,,
179,DNG,,,,
481,PAS,,,,
109,CEB,,,,
170,DEE,,,,
537,QUA,,,,
407,MID,,,,
683,VBE,,,,
605,SLV,,,,
156,CYA,,,,
587,SHC,,,,
487,PEG,,,,
595,SKF,,,,
554,RHO,,,,
354,KIY,,,,
531,PUC,,,,
494,PIC,,,,
730,YAD,,,,
550,REA,,,,
509,POI,,,,
737,ZIP,,,,
735,ZEP,,,,
569,RSP,,,,
631,SVD,,,,
358,KOA,,,,
67,BLO,,,,
330,JLT,,,,
208,ESP,,,,
546,RBD,,,,
22,APX,,,,
734,ZEN,,,,
505,PLU,,,,
211,EXF,,,,
160,CZA,,,,
490,PGP,,,,
668,TUL,,,,
203,ELW,,,,
315,JAK,,,,
354,KIY,,,,
737,ZIP,,,,
720,WOF,,,,
88,BSS,,,,
531,PUC,,,,
494,PIC,,,,
198,EDE,,,,
378,LIC,,,,
624,SRY,,,,
92,BUD,,,,
587,SHC,,,,
62,BLE,,,,
375,LEN,,,,
171,DEM,,,,
655,TOL,,,,
556,RIC,,,,
484,PCT,,,,
284,HHD,,,,
603,SLO,,,,
512,POO,,,,
607,SME,,,,
136,COO,,,,
368,LAN,,,,
677,URC,,,,
421,MOU,,,,
281,HED,,,,
609,SMO,,,,
317,JAS,,,,
605,SLV,,,,
600,SLD,,,,
595,SKF,,,,
530,PUB,,,,
214,FAR,,,,
601,SLI,,,,
424,MRL,,,,
260,GNA,,,,
693,VOR,,,,
199,EDG,,,,
156,CYA,,,,
625,SSH,,,,
